customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C00524,24-04-2024,medium,Kolkata,ads,20,female
C00525,08-09-2025,high,Pune,ads,38,female
C00526,14-07-2024,high,Bhubaneswar,ads,31,male
C00527,15-05-2025,high,Mumbai,referral,42,male
C00528,17-09-2025,high,Bhubaneswar,organic,42,female
C00529,07-05-2025,low,Ahmedabad,organic,29,male
C00530,15-03-2024,low,Pune,organic,41,female
C00531,16-02-2025,high,Delhi,ads,26,female
C00532,10-01-2025,low,Hyderabad,referral,48,male
C00533,23-02-2025,high,Bhubaneswar,organic,27,female
C00534,29-12-2025,medium,Chennai,organic,38,female
C00535,03-10-2024,medium,Mumbai,referral,33,female
C00536,06-11-2025,medium,Chennai,ads,24,female
C00537,28-01-2025,medium,Bhubaneswar,ads,44,male
C00538,01-04-2025,medium,Mumbai,referral,28,male
C00539,10-07-2024,medium,Delhi,ads,18,female
C00540,19-11-2025,low,Kolkata,ads,18,male
C00541,08-04-2024,high,Kolkata,organic,26,female
C00542,01-07-2025,high,Ahmedabad,organic,48,female
C00543,05-04-2024,high,Bangalore,ads,47,female
C00544,25-10-2025,medium,Kolkata,ads,27,other
C00545,24-10-2025,high,Bangalore,referral,31,female
C00546,08-07-2024,low,Mumbai,referral,30,male
C00547,06-02-2024,medium,Kolkata,referral,21,male
C00548,03-01-2025,medium,Bhubaneswar,organic,25,male
C00549,25-11-2025,medium,Delhi,referral,44,male
C00550,08-06-2025,high,Bhubaneswar,ads,40,female
C00551,05-10-2024,high,Bhubaneswar,organic,37,female
C00552,04-08-2024,medium,Bangalore,ads,21,male
C00553,29-09-2024,medium,Jaipur,organic,36,male
C00554,02-03-2024,medium,Jaipur,organic,18,female
C00555,18-08-2025,high,Hyderabad,referral,43,female
C00556,29-12-2025,low,Kolkata,ads,37,male
C00557,07-12-2024,high,Delhi,organic,21,male
C00558,31-01-2025,low,Delhi,ads,51,female
C00559,29-11-2025,low,Chennai,referral,18,male
C00560,19-01-2024,medium,Bhubaneswar,ads,40,female
C00561,25-06-2024,high,Delhi,organic,40,female
C00562,03-09-2025,high,Mumbai,organic,22,male
C00563,30-01-2025,medium,Pune,organic,34,male
C00564,20-03-2025,medium,Bhubaneswar,referral,18,female
C00565,20-08-2024,low,Bangalore,ads,18,male
C00566,16-03-2024,low,Bhubaneswar,ads,24,male
C00567,21-09-2024,medium,Delhi,ads,28,female
C00568,30-03-2025,high,Ahmedabad,referral,41,male
C00569,18-12-2025,medium,Mumbai,ads,35,female
C00570,18-01-2025,low,Mumbai,ads,35,female
C00571,17-07-2025,medium,Kolkata,organic,24,female
C00572,20-05-2025,high,Jaipur,organic,29,male
C00573,01-01-2025,low,Bangalore,referral,25,male
C00574,23-05-2024,medium,Kolkata,referral,22,male
C00575,09-03-2024,low,Hyderabad,referral,29,female
C00576,08-04-2024,medium,Pune,referral,35,male
C00577,30-01-2025,high,Chennai,referral,29,male
C00578,25-01-2024,low,Mumbai,ads,31,female
C00579,13-04-2025,medium,Bangalore,referral,41,female
C00580,28-04-2025,medium,Jaipur,ads,29,male
C00581,18-07-2025,medium,Bangalore,organic,21,male
C00582,30-05-2024,high,Chennai,organic,40,female
C00583,23-05-2024,medium,Chennai,referral,37,female
C00584,22-07-2025,high,Kolkata,organic,38,female
C00585,08-02-2024,medium,Bhubaneswar,referral,41,male
C00586,18-04-2024,medium,Hyderabad,organic,39,male
C00587,23-11-2025,low,Hyderabad,organic,35,female
C00588,11-02-2024,low,Delhi,organic,58,female
C00589,04-07-2024,high,Hyderabad,organic,22,male
C00590,01-02-2025,medium,Bangalore,organic,29,male
C00591,10-08-2024,medium,Hyderabad,organic,44,female
C00592,25-09-2025,high,Jaipur,referral,36,female
C00593,12-05-2024,low,Hyderabad,organic,42,male
C00594,11-06-2024,low,Mumbai,organic,36,female
C00595,02-08-2024,high,Delhi,organic,48,other
C00596,22-08-2024,medium,Bangalore,ads,24,female
C00597,19-10-2025,high,Chennai,ads,48,male
C00598,10-08-2025,medium,Kolkata,ads,46,female
C00599,09-01-2024,high,Pune,organic,22,male
C00600,14-03-2024,low,Kolkata,organic,41,male
C00601,06-05-2025,low,Bhubaneswar,ads,34,female
C00602,09-09-2024,medium,Pune,referral,28,female
C00603,17-08-2024,medium,Jaipur,organic,18,female
C00604,02-06-2025,low,Ahmedabad,ads,24,male
C00605,22-06-2024,medium,Delhi,organic,42,male
C00606,14-10-2025,high,Chennai,organic,43,female
C00607,16-06-2024,medium,Kolkata,ads,32,male
C00608,18-06-2024,low,Hyderabad,ads,43,male
C00609,27-01-2025,medium,Delhi,organic,44,female
C00610,25-09-2025,medium,Hyderabad,organic,36,other
C00611,12-07-2024,low,Delhi,referral,27,female
C00612,31-05-2025,low,Delhi,referral,39,male
C00613,29-01-2024,low,Bhubaneswar,referral,39,female
C00614,13-06-2024,high,Mumbai,ads,41,other
C00615,25-02-2025,medium,Jaipur,ads,43,female
C00616,04-12-2024,low,Hyderabad,organic,21,male
C00617,09-10-2025,low,Hyderabad,organic,29,female
C00618,10-05-2025,medium,Hyderabad,ads,18,female
C00619,30-12-2024,high,Bhubaneswar,ads,42,female
C00620,07-12-2024,low,Kolkata,organic,32,female
C00621,14-05-2025,low,Bangalore,referral,39,male
C00622,18-10-2025,high,Hyderabad,organic,20,female
C00623,25-05-2025,medium,Kolkata,organic,49,female
C00624,22-11-2024,high,Mumbai,organic,23,male
C00625,04-08-2024,medium,Hyderabad,ads,42,male
C00626,27-10-2024,high,Jaipur,organic,36,male
C00627,11-05-2024,medium,Chennai,organic,33,female
C00628,10-03-2024,medium,Ahmedabad,ads,32,female
C00629,08-09-2024,medium,Hyderabad,ads,28,male
C00630,18-02-2025,medium,Bangalore,ads,47,female
C00631,20-03-2025,low,Chennai,organic,35,female
C00632,30-06-2024,medium,Jaipur,ads,22,female
C00633,15-06-2024,high,Bhubaneswar,ads,31,male
C00634,31-03-2024,low,Ahmedabad,organic,36,female
C00635,14-12-2025,high,Bhubaneswar,referral,43,female
C00636,14-06-2025,low,Bangalore,ads,28,male
C00637,08-02-2024,low,Ahmedabad,organic,29,male
C00638,05-05-2024,medium,Bangalore,referral,35,male
C00639,26-03-2025,low,Bhubaneswar,referral,43,female
C00640,21-06-2024,high,Jaipur,referral,21,female
C00641,14-10-2025,medium,Ahmedabad,ads,40,female
C00642,07-08-2024,medium,Pune,organic,30,male
C00643,29-09-2025,medium,Kolkata,organic,31,male
C00644,27-02-2024,low,Jaipur,ads,55,female
C00645,21-10-2025,high,Ahmedabad,referral,33,male
C00646,20-04-2025,medium,Bangalore,ads,42,female
C00647,31-03-2025,medium,Bangalore,referral,42,male
C00648,26-12-2024,medium,Mumbai,organic,23,male
C00649,01-01-2024,medium,Jaipur,ads,18,female
C00650,21-01-2025,medium,Bangalore,referral,43,other
C00651,13-12-2024,low,Delhi,ads,24,male
C00652,08-07-2024,high,Kolkata,referral,18,male
C00653,19-05-2025,low,Bhubaneswar,ads,45,male
C00654,09-07-2024,medium,Chennai,ads,24,male
C00655,22-05-2025,low,Mumbai,ads,27,female
C00656,03-01-2025,low,Bangalore,referral,54,female
C00657,12-02-2025,medium,Delhi,ads,18,female
C00658,26-04-2024,medium,Mumbai,organic,22,female
C00659,13-05-2024,low,Delhi,ads,30,male
C00660,27-02-2024,medium,Mumbai,ads,32,female
C00661,09-07-2025,low,Bangalore,organic,26,female
C00662,15-11-2025,medium,Delhi,ads,23,female
C00663,02-11-2025,high,Ahmedabad,organic,50,female
C00664,21-06-2024,medium,Jaipur,ads,37,female
C00665,28-05-2024,low,Chennai,referral,40,female
C00666,20-03-2024,medium,Bhubaneswar,ads,33,female
C00667,31-07-2024,low,Chennai,referral,37,female
C00668,21-07-2024,low,Bhubaneswar,organic,44,female
C00669,16-08-2024,medium,Pune,referral,25,male
C00670,06-11-2025,high,Kolkata,organic,37,female
C00671,14-08-2024,low,Pune,organic,41,male
C00672,20-10-2025,medium,Hyderabad,referral,50,male
C00673,15-06-2025,low,Bangalore,ads,54,female
C00674,16-03-2025,medium,Ahmedabad,organic,35,female
C00675,05-02-2025,medium,Jaipur,referral,46,female
C00676,16-02-2024,low,Ahmedabad,ads,18,female
C00677,20-08-2024,medium,Chennai,referral,50,male
C00678,31-10-2024,medium,Bhubaneswar,ads,27,female
C00679,09-06-2025,medium,Pune,ads,32,female
C00680,22-05-2024,medium,Ahmedabad,ads,39,female
C00681,18-02-2025,medium,Pune,organic,33,male
C00682,27-05-2025,low,Kolkata,ads,36,female
C00683,07-01-2025,medium,Kolkata,ads,50,female
C00684,19-07-2025,medium,Bhubaneswar,organic,31,male
C00685,15-09-2024,medium,Hyderabad,organic,24,female
C00686,17-10-2025,medium,Ahmedabad,organic,53,male
C00687,15-04-2025,medium,Jaipur,referral,40,female
C00688,12-01-2024,low,Pune,ads,54,female
C00689,25-11-2024,low,Pune,ads,43,female
C00690,23-12-2024,medium,Kolkata,referral,21,female
C00691,11-02-2025,medium,Bangalore,ads,41,male
C00692,29-10-2025,high,Bhubaneswar,referral,25,female
C00693,07-01-2025,medium,Pune,organic,35,male
C00694,08-01-2024,medium,Kolkata,organic,34,male
C00695,01-05-2024,medium,Kolkata,ads,18,male
C00696,13-12-2024,medium,Delhi,ads,26,male
C00697,06-11-2025,high,Pune,referral,57,female
C00698,30-03-2024,high,Delhi,ads,37,female
C00699,09-10-2025,low,Jaipur,organic,33,female
C00700,28-11-2025,medium,Jaipur,ads,53,male
C00701,11-11-2024,medium,Kolkata,ads,31,female
C00702,26-06-2024,high,Bangalore,organic,34,female
C00703,23-06-2025,high,Bangalore,ads,44,male
C00704,10-02-2024,low,Delhi,referral,30,male
C00705,04-12-2025,medium,Kolkata,referral,27,female
C00706,16-05-2025,medium,Delhi,ads,18,male
C00707,24-05-2024,medium,Bhubaneswar,organic,25,male
C00708,19-07-2024,low,Delhi,organic,25,male
C00709,24-12-2025,high,Hyderabad,ads,36,male
C00710,05-04-2025,high,Pune,ads,28,male
C00711,11-07-2025,medium,Jaipur,organic,56,female
C00712,30-06-2025,medium,Mumbai,organic,24,male
C00713,09-09-2024,medium,Kolkata,referral,49,male
C00714,24-01-2025,medium,Bangalore,referral,37,male
C00715,16-08-2025,medium,Ahmedabad,ads,43,female
C00716,12-09-2024,low,Pune,organic,42,female
C00717,09-12-2025,medium,Mumbai,organic,18,female
C00718,25-03-2025,high,Hyderabad,organic,34,female
C00719,10-01-2024,medium,Ahmedabad,ads,32,female
C00720,29-08-2024,low,Bangalore,organic,23,male
C00721,07-09-2024,medium,Hyderabad,referral,39,male
C00722,05-01-2024,low,Bangalore,referral,52,male
C00723,28-04-2024,high,Bangalore,organic,18,male
C00724,08-01-2025,medium,Kolkata,ads,29,male
C00725,05-03-2024,high,Ahmedabad,ads,22,female
C00726,25-05-2024,medium,Bhubaneswar,referral,35,male
C00727,11-08-2024,low,Delhi,referral,31,female
C00728,26-08-2024,low,Delhi,organic,28,female
C00729,25-06-2024,medium,Pune,organic,41,other
C00730,08-10-2024,medium,Bangalore,ads,51,male
C00731,03-03-2024,low,Pune,ads,61,female
C00732,04-08-2024,medium,Ahmedabad,organic,27,female
C00733,19-11-2025,high,Bangalore,ads,18,female
C00734,05-04-2025,medium,Bangalore,ads,40,female
C00735,01-09-2025,medium,Mumbai,organic,51,female
C00736,14-04-2024,medium,Jaipur,referral,43,male
C00737,08-04-2024,medium,Delhi,organic,51,male
C00738,25-05-2025,medium,Ahmedabad,ads,32,male
C00739,19-01-2025,medium,Hyderabad,ads,28,female
C00740,08-02-2025,high,Hyderabad,organic,36,male
C00741,01-06-2025,medium,Bhubaneswar,ads,31,male
C00742,20-04-2025,low,Chennai,ads,41,female
C00743,09-12-2025,medium,Ahmedabad,referral,44,male
C00744,06-10-2025,medium,Chennai,organic,45,female
C00745,12-03-2025,low,Mumbai,ads,40,female
C00746,23-01-2024,low,Hyderabad,ads,37,male
C00747,18-07-2025,medium,Ahmedabad,ads,42,male
C00748,07-11-2025,high,Bangalore,referral,18,female
C00749,14-12-2025,low,Jaipur,organic,37,other
C00750,02-04-2025,low,Kolkata,organic,35,female
C00751,23-03-2024,low,Jaipur,ads,37,male
C00752,24-05-2024,low,Bhubaneswar,organic,34,male
C00753,25-03-2024,medium,Hyderabad,referral,39,male
C00754,18-03-2024,medium,Pune,ads,29,female
C00755,01-04-2025,high,Pune,ads,46,male
C00756,01-01-2024,medium,Kolkata,referral,39,male
C00757,20-02-2024,medium,Hyderabad,ads,36,female
C00758,15-11-2025,medium,Ahmedabad,ads,28,male
C00759,17-12-2025,medium,Bangalore,organic,43,male
C00760,21-03-2025,low,Bhubaneswar,organic,37,female
C00761,24-03-2025,medium,Pune,organic,27,female
C00762,02-05-2025,medium,Kolkata,ads,34,female
C00763,03-02-2024,high,Jaipur,ads,41,female
C00764,13-12-2024,medium,Bangalore,organic,40,female
C00765,04-04-2024,low,Pune,ads,39,female
C00766,12-03-2024,medium,Jaipur,organic,35,female
C00767,04-07-2025,low,Ahmedabad,referral,45,female
C00768,02-06-2024,medium,Jaipur,organic,47,female
C00769,06-09-2024,medium,Bangalore,referral,42,female
C00770,04-11-2025,medium,Jaipur,ads,29,female
C00771,13-03-2025,medium,Ahmedabad,ads,24,male
C00772,27-04-2024,low,Bhubaneswar,organic,29,male
C00773,01-11-2024,medium,Bangalore,referral,54,female
C00774,24-09-2024,low,Bhubaneswar,organic,37,male
C00775,23-02-2024,medium,Kolkata,ads,56,male
C00776,23-08-2024,low,Hyderabad,referral,33,female
C00777,23-01-2025,high,Jaipur,referral,32,male
C00778,04-02-2025,low,Mumbai,ads,34,female
C00779,15-09-2025,medium,Bhubaneswar,referral,34,female
C00780,29-10-2024,medium,Ahmedabad,ads,27,male
C00781,25-07-2024,medium,Pune,organic,23,male
C00782,16-08-2024,low,Bhubaneswar,ads,40,male
C00783,31-07-2025,high,Pune,organic,45,male
C00784,15-03-2024,medium,Jaipur,organic,59,male
C00785,10-03-2025,low,Kolkata,ads,30,male
C00786,12-04-2024,medium,Delhi,ads,31,female
C00787,25-02-2025,high,Bangalore,organic,27,male
C00788,04-12-2025,medium,Pune,referral,46,female
C00789,01-11-2024,medium,Pune,organic,43,female
C00790,07-04-2024,low,Bangalore,referral,26,male
C00791,30-11-2024,low,Delhi,referral,25,male
C00792,10-03-2025,medium,Jaipur,referral,44,male
C00793,22-03-2025,low,Ahmedabad,referral,38,female
C00794,03-11-2024,medium,Hyderabad,organic,42,female
C00795,05-09-2024,high,Pune,ads,26,male
C00796,14-06-2024,medium,Delhi,organic,18,female
C00797,25-04-2025,medium,Delhi,organic,26,other
C00798,30-11-2024,high,Kolkata,ads,41,female
C00799,25-06-2025,low,Pune,organic,56,female
C00800,15-04-2024,low,Bhubaneswar,referral,30,male
C00801,16-07-2025,medium,Jaipur,referral,57,male
C00802,21-03-2024,medium,Ahmedabad,organic,43,female
C00803,12-05-2024,low,Delhi,ads,21,female
C00804,17-05-2024,low,Kolkata,ads,37,female
C00805,02-07-2024,low,Kolkata,referral,43,male
C00806,04-02-2025,medium,Bangalore,ads,18,female
C00807,25-11-2024,low,Pune,organic,41,female
C00808,22-05-2025,medium,Delhi,ads,46,male
C00809,09-03-2024,medium,Ahmedabad,ads,38,male
C00810,29-06-2025,high,Bhubaneswar,referral,34,female
C00811,22-02-2024,high,Mumbai,organic,33,male
C00812,25-03-2025,medium,Mumbai,organic,32,male
C00813,23-07-2024,medium,Bhubaneswar,referral,23,male
C00814,05-05-2024,high,Delhi,referral,28,female
C00815,12-02-2024,low,Pune,referral,30,female
C00816,20-04-2024,high,Ahmedabad,ads,36,male
C00817,24-10-2025,medium,Bangalore,ads,29,female
C00818,01-07-2024,medium,Pune,ads,26,female
C00819,04-04-2024,low,Hyderabad,organic,42,male
C00820,08-01-2025,medium,Pune,ads,38,female
C00821,03-06-2025,high,Pune,organic,29,female
C00822,25-12-2024,medium,Jaipur,organic,40,female
C00823,26-11-2025,low,Delhi,referral,30,male
C00824,07-10-2024,low,Bangalore,organic,35,female
C00825,13-07-2024,medium,Jaipur,referral,44,male
C00826,13-07-2024,medium,Delhi,organic,28,male
C00827,28-10-2025,low,Chennai,organic,23,female
C00828,02-04-2024,high,Bangalore,ads,33,female
C00829,02-11-2025,medium,Delhi,ads,21,female
C00830,01-03-2024,medium,Mumbai,ads,32,male
C00831,25-09-2025,high,Jaipur,referral,32,male
C00832,20-02-2024,medium,Chennai,organic,18,female
C00833,06-02-2025,medium,Bangalore,referral,40,male
C00834,05-01-2024,medium,Hyderabad,organic,33,male
C00835,10-04-2025,low,Ahmedabad,referral,46,female
C00836,26-08-2025,medium,Hyderabad,ads,37,female
C00837,12-11-2025,low,Mumbai,referral,42,female
C00838,17-06-2025,high,Mumbai,ads,46,male
C00839,08-02-2025,medium,Bhubaneswar,organic,33,male
C00840,27-05-2025,high,Bhubaneswar,referral,34,female
C00841,06-10-2025,low,Hyderabad,organic,19,female
C00842,20-08-2024,low,Jaipur,organic,47,other
C00843,07-06-2025,medium,Pune,referral,33,female
C00844,11-12-2024,low,Delhi,organic,24,female
C00845,15-02-2024,medium,Ahmedabad,organic,42,male
C00846,29-06-2025,low,Chennai,ads,18,male
C00847,18-03-2024,low,Ahmedabad,referral,30,male
C00848,30-12-2025,low,Mumbai,organic,44,other
C00849,13-03-2024,medium,Bhubaneswar,ads,30,male
C00850,05-09-2024,high,Pune,ads,27,male
C00851,16-02-2024,medium,Kolkata,referral,30,female
C00852,30-04-2024,high,Bangalore,referral,18,male
C00853,01-08-2024,medium,Kolkata,ads,42,male
C00854,26-08-2024,medium,Kolkata,ads,33,female
C00855,25-02-2024,medium,Jaipur,ads,32,female
C00856,15-12-2024,high,Jaipur,organic,32,male
C00857,16-04-2024,high,Bhubaneswar,ads,35,female
C00858,17-02-2024,medium,Kolkata,referral,41,male
C00859,26-07-2025,low,Chennai,ads,34,female
C00860,02-12-2024,medium,Mumbai,organic,21,female
C00861,26-01-2024,medium,Kolkata,ads,40,male
C00862,13-09-2024,low,Pune,ads,39,female
C00863,08-01-2024,medium,Bangalore,ads,37,male
C00864,16-09-2025,medium,Delhi,ads,45,male
C00865,09-09-2024,medium,Bhubaneswar,ads,35,female
C00866,22-11-2025,medium,Bhubaneswar,organic,46,male
C00867,19-12-2025,low,Hyderabad,referral,49,male
C00868,29-10-2024,high,Pune,ads,40,male
C00869,30-09-2025,medium,Jaipur,organic,27,male
C00870,25-02-2024,high,Mumbai,organic,33,female
C00871,26-12-2025,medium,Chennai,referral,47,female
C00872,09-06-2025,low,Pune,referral,20,female
C00873,18-04-2025,medium,Ahmedabad,ads,31,male
C00874,28-01-2024,high,Delhi,organic,31,female
C00875,18-03-2024,medium,Bangalore,organic,26,male
C00876,03-08-2024,high,Hyderabad,organic,43,male
C00877,20-01-2025,high,Pune,ads,38,male
C00878,30-12-2024,low,Hyderabad,ads,27,male
C00879,27-10-2025,low,Delhi,ads,41,female
C00880,09-06-2025,low,Kolkata,ads,33,female
C00881,29-11-2025,low,Hyderabad,organic,26,female
C00882,07-11-2024,medium,Bhubaneswar,organic,27,female
C00883,07-01-2024,high,Jaipur,organic,39,male
C00884,03-01-2024,low,Kolkata,organic,44,female
C00885,14-09-2025,low,Pune,organic,30,female
C00886,28-12-2024,low,Bangalore,ads,40,female
C00887,22-05-2025,medium,Bhubaneswar,referral,50,male
C00888,30-09-2024,medium,Delhi,ads,22,female
C00889,20-05-2025,low,Kolkata,referral,38,female
C00890,15-01-2024,low,Bhubaneswar,ads,43,male
C00891,10-07-2024,low,Jaipur,ads,34,other
C00892,22-09-2025,high,Kolkata,organic,47,male
C00893,29-04-2025,medium,Mumbai,referral,56,male
C00894,28-01-2024,medium,Mumbai,organic,38,female
C00895,14-12-2025,low,Kolkata,organic,32,male
C00896,08-02-2024,high,Kolkata,organic,44,female
C00897,29-09-2024,high,Mumbai,referral,43,male
C00898,18-08-2024,low,Pune,referral,18,male
C00899,26-03-2024,high,Hyderabad,ads,34,female
C00900,18-04-2025,low,Bangalore,ads,31,male
C00901,05-05-2024,medium,Bhubaneswar,ads,38,female
C00902,20-06-2025,low,Bhubaneswar,referral,33,female
C00903,24-05-2024,medium,Delhi,ads,34,male
C00904,08-06-2025,low,Bangalore,referral,26,female
C00905,30-07-2024,low,Chennai,organic,42,female
C00906,25-01-2024,high,Mumbai,organic,51,female
C00907,02-08-2025,high,Chennai,referral,26,female
C00908,28-01-2025,medium,Jaipur,organic,21,female
C00909,07-03-2024,medium,Bangalore,referral,35,male
C00910,20-08-2024,low,Ahmedabad,ads,34,male
C00911,18-04-2024,medium,Delhi,referral,46,female
C00912,25-05-2024,medium,Kolkata,organic,22,other
C00913,20-04-2024,high,Jaipur,ads,29,male
C00914,15-08-2024,low,Hyderabad,ads,18,male
C00915,20-04-2024,low,Ahmedabad,ads,48,female
C00916,14-04-2025,medium,Bangalore,ads,37,female
C00917,03-02-2024,medium,Bangalore,referral,30,male
C00918,14-09-2025,high,Chennai,ads,21,female
C00919,03-01-2025,medium,Pune,organic,22,female
C00920,17-08-2025,medium,Chennai,referral,39,female
C00921,07-07-2025,high,Bhubaneswar,organic,23,male
C00922,28-02-2025,medium,Chennai,organic,36,female
C00923,04-09-2025,medium,Pune,organic,55,male
C00924,01-06-2025,medium,Hyderabad,referral,31,female
C00925,22-11-2025,medium,Jaipur,organic,25,male
C00926,08-10-2024,high,Mumbai,organic,38,female
C00927,15-11-2024,low,Bangalore,referral,22,male
C00928,18-03-2025,low,Kolkata,referral,52,female
C00929,10-11-2024,medium,Chennai,organic,49,female
C00930,11-01-2025,high,Ahmedabad,ads,33,other
C00931,15-10-2024,low,Hyderabad,referral,26,male
C00932,12-03-2025,low,Delhi,organic,30,male
C00933,23-10-2025,medium,Bangalore,referral,32,male
C00934,03-10-2024,medium,Pune,ads,38,male
C00935,10-12-2025,high,Bhubaneswar,ads,45,male
C00936,04-08-2025,medium,Pune,ads,24,female
C00937,17-05-2025,high,Chennai,ads,45,female
C00938,15-09-2025,medium,Jaipur,organic,41,male
C00939,30-05-2025,medium,Bhubaneswar,ads,29,male
C00940,15-12-2024,medium,Ahmedabad,organic,24,female
C00941,21-03-2025,medium,Pune,ads,36,male
C00942,15-12-2024,medium,Ahmedabad,organic,24,female
C00943,29-08-2025,medium,Delhi,referral,45,male
C00944,25-10-2025,high,Ahmedabad,organic,23,male
