customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C00273,20353.93564,0.050595641,0.976434249,21438.63725,1,medium,High Engagement,36,male,Bhubaneswar,organic
C00274,20333.51623,5.65E-05,0.999549478,20334.66557,1,medium,High Engagement,35,male,Chennai,ads
C00275,20303.98671,4.22E-14,0.999999961,20303.98671,1,high,High Engagement,53,male,Jaipur,ads
C00276,20299.05258,0.000293714,0.99922517,20305.01644,1,medium,High Engagement,18,female,Jaipur,ads
C00277,20263.89658,0.009047834,0.993900552,20448.91498,1,high,High Engagement,24,male,Hyderabad,organic
C00278,20252.40556,0.000201931,0.999578798,20256.49599,1,medium,High Engagement,24,female,Bhubaneswar,ads
C00279,20242.21228,3.24E-09,0.999996197,20242.21234,1,medium,High Engagement,18,female,Delhi,ads
C00280,20232.66878,7.43E-05,0.999899411,20234.17211,1,low,Medium Engagement,27,male,Hyderabad,organic
C00281,20206.57479,5.24E-13,0.999999917,20206.57479,1,medium,High Engagement,41,male,Hyderabad,referral
C00282,20194.29282,0.011276382,0.994536373,20424.60852,1,high,High Engagement,29,other,Chennai,organic
C00283,20145.03202,1.17E-06,0.999986361,20145.05559,1,medium,High Engagement,31,female,Kolkata,ads
C00284,20132.2284,0.002285829,0.995231949,20178.35265,1,low,Low Engagement,18,male,Delhi,organic
C00285,20118.20884,2.71E-05,0.99987984,20118.75355,1,low,Medium Engagement,27,male,Jaipur,ads
C00286,20096.56983,5.46E-09,0.99997158,20096.56994,1,medium,High Engagement,30,male,Bhubaneswar,referral
C00287,20089.8639,0.000546909,0.990131072,20100.85725,1,medium,High Engagement,41,male,Hyderabad,referral
C00288,20077.16319,1.75E-06,0.999991626,20077.19828,1,high,High Engagement,18,male,Bangalore,organic
C00289,20061.05304,7.81E-08,0.9999917,20061.0546,1,low,High Engagement,30,female,Bangalore,ads
C00290,19945.77015,2.96E-06,0.99998853,19945.82914,1,medium,High Engagement,45,female,Hyderabad,organic
C00291,19917.90568,0.000385295,0.999686469,19925.5829,1,medium,High Engagement,30,female,Pune,referral
C00292,19911.12748,1.73E-06,0.999963711,19911.16186,1,medium,High Engagement,18,male,Bhubaneswar,ads
C00293,19863.98171,5.18E-13,0.999999769,19863.98171,1,high,High Engagement,47,male,Chennai,organic
C00294,19825.45122,8.51E-08,0.999996433,19825.45291,1,low,Medium Engagement,42,female,Jaipur,organic
C00295,19789.21163,2.43E-05,0.999964513,19789.6917,1,high,High Engagement,43,female,Hyderabad,referral
C00296,19770.81955,1.33E-05,0.999969857,19771.08311,1,medium,High Engagement,18,male,Delhi,ads
C00297,19752.27562,7.48E-06,0.999961099,19752.4234,1,medium,High Engagement,50,female,Hyderabad,organic
C00298,19730.31483,6.86E-15,0.999999995,19730.31483,1,low,High Engagement,27,female,Ahmedabad,organic
C00299,19722.39442,0.01460052,0.989824259,20014.61825,1,low,High Engagement,29,female,Jaipur,organic
C00300,19701.46574,5.34E-06,0.999811913,19701.57093,1,medium,High Engagement,27,female,Kolkata,ads
C00301,19693.06392,0.033673115,0.982694702,20379.29838,1,medium,High Engagement,44,female,Jaipur,referral
C00302,19665.44899,0.005311487,0.99082561,19770.45953,1,low,High Engagement,33,male,Delhi,referral
C00303,19659.99689,1.20E-06,0.999907004,19660.02049,1,high,High Engagement,39,female,Ahmedabad,ads
C00304,19642.55184,1.80E-05,0.999940203,19642.90533,1,medium,High Engagement,35,male,Kolkata,referral
C00305,19619.94589,1.20E-14,0.999999984,19619.94589,1,medium,High Engagement,34,male,Mumbai,ads
C00306,19599.53878,5.29E-11,0.999999446,19599.53879,1,low,High Engagement,25,male,Delhi,organic
C00307,19567.63418,3.25E-16,0.999999998,19567.63418,1,medium,High Engagement,53,male,Bangalore,referral
C00308,19551.4361,0.000189086,0.999812584,19555.1337,1,low,High Engagement,20,other,Pune,organic
C00309,19543.86715,1.18E-05,0.99996808,19544.09788,1,medium,High Engagement,39,male,Jaipur,organic
C00310,19506.21054,0.000977467,0.99952879,19525.29587,1,medium,High Engagement,38,female,Mumbai,referral
C00311,19495.17056,5.50E-17,1,19495.17056,1,medium,High Engagement,46,male,Ahmedabad,organic
C00312,19480.89384,3.69E-17,0.999999997,19480.89384,1,medium,High Engagement,48,male,Mumbai,ads
C00313,19460.46981,8.51E-08,0.999989813,19460.47147,1,medium,High Engagement,33,female,Chennai,referral
C00314,19458.80676,3.12E-05,0.999864296,19459.41464,1,medium,High Engagement,40,male,Bhubaneswar,ads
C00315,19447.00279,6.80E-06,0.999933698,19447.13511,1,high,High Engagement,52,female,Jaipur,organic
C00316,19343.53835,4.55E-06,0.999941475,19343.62643,1,low,Medium Engagement,34,male,Bhubaneswar,organic
C00317,19321.5078,6.16E-11,0.999999484,19321.5078,1,low,Medium Engagement,24,female,Bangalore,organic
C00318,19311.68845,3.35E-06,0.999920124,19311.75314,1,medium,High Engagement,31,male,Mumbai,ads
C00319,19283.87,1.52E-15,0.999999994,19283.87,1,medium,High Engagement,21,female,Ahmedabad,ads
C00320,19280.29506,3.59E-07,0.999973266,19280.30198,1,high,High Engagement,38,male,Bangalore,ads
C00321,19257.70209,9.27E-08,0.999971369,19257.70388,1,medium,High Engagement,45,female,Bhubaneswar,ads
C00322,19256.43906,3.27E-05,0.99987465,19257.068,1,low,High Engagement,33,female,Mumbai,ads
C00323,19219.29215,1.14E-12,0.999999922,19219.29215,1,high,High Engagement,18,male,Bangalore,ads
C00324,19201.14912,3.34E-14,0.999999752,19201.14912,1,high,High Engagement,45,male,Delhi,referral
C00325,19172.65225,8.31E-06,0.999905888,19172.81158,1,low,Medium Engagement,18,female,Hyderabad,organic
C00326,19155.71848,4.91E-05,0.99952258,19156.65986,1,medium,High Engagement,19,female,Pune,referral
C00327,19136.20593,1.29E-06,0.999981119,19136.2306,1,high,High Engagement,33,male,Kolkata,ads
C00328,19095.60137,1.84E-05,0.99994439,19095.95257,1,medium,High Engagement,37,female,Delhi,organic
C00329,19076.1088,1.16E-11,0.99999959,19076.1088,1,medium,High Engagement,39,female,Bangalore,organic
C00330,19052.24185,1.13E-07,0.999974944,19052.24401,1,medium,High Engagement,34,female,Ahmedabad,organic
C00331,19045.59998,7.79E-13,0.999999885,19045.59998,1,low,Medium Engagement,52,other,Chennai,ads
C00332,19038.63877,4.56E-15,0.999999994,19038.63877,1,low,Medium Engagement,35,female,Hyderabad,organic
C00333,19038.21249,1.10E-14,0.99999999,19038.21249,1,medium,High Engagement,45,female,Kolkata,referral
C00334,18991.94527,8.63E-08,0.99999576,18991.94691,1,low,Medium Engagement,42,female,Delhi,ads
C00335,18990.89358,9.67E-05,0.999241163,18992.72984,1,medium,High Engagement,22,male,Chennai,referral
C00337,18976.6689,0.000789632,0.999451515,18991.66533,1,medium,High Engagement,56,female,Chennai,organic
C00338,18970.34626,4.29E-10,0.999997645,18970.34627,1,low,High Engagement,29,female,Hyderabad,organic
C00339,18961.52483,1.43E-05,0.999961556,18961.79646,1,low,Medium Engagement,28,male,Mumbai,organic
C00340,18912.15302,0.011211347,0.993210063,19126.58784,1,high,High Engagement,36,male,Delhi,referral
C00341,18868.49545,2.59E-06,0.99998745,18868.5443,1,low,Medium Engagement,30,female,Mumbai,organic
C00342,18852.87266,0.002203571,0.998738039,18894.50806,1,low,High Engagement,27,female,Jaipur,ads
C00343,18852.02855,0.075318088,0.974728506,20387.58226,1,low,High Engagement,30,male,Hyderabad,organic
C00344,18843.92057,0.00143001,0.998706145,18870.90615,1,medium,High Engagement,49,male,Chennai,ads
C00345,18828.68436,1.98E-17,0.999999999,18828.68436,1,low,High Engagement,33,female,Chennai,referral
C00346,18813.93381,6.66E-06,0.999965115,18814.05903,1,low,Medium Engagement,21,female,Hyderabad,ads
C00347,18800.79852,0.000310375,0.999075389,18806.63564,1,medium,High Engagement,19,female,Jaipur,ads
C00348,18782.01183,3.82E-05,0.99987111,18782.72924,1,low,High Engagement,57,female,Pune,organic
C00349,18754.44298,0.04129306,0.986270695,19562.22719,1,high,High Engagement,32,male,Ahmedabad,referral
C00350,18712.39287,2.25E-07,0.999987706,18712.39709,1,high,High Engagement,39,female,Pune,ads
C00351,18690.61673,2.80E-12,0.999999809,18690.61673,1,medium,High Engagement,27,female,Mumbai,ads
C00352,18657.61957,1.71E-17,1,18657.61957,1,medium,High Engagement,38,female,Hyderabad,ads
C00353,18653.47844,9.84E-07,0.999984067,18653.4968,1,medium,High Engagement,49,male,Ahmedabad,referral
C00354,18626.79158,3.00E-09,0.999995104,18626.79163,1,high,High Engagement,28,male,Pune,ads
C00355,18622.38502,0.007326604,0.996402805,18759.83087,1,low,Medium Engagement,39,female,Mumbai,ads
C00356,18617.71725,7.27E-06,0.999954468,18617.85266,1,high,High Engagement,20,female,Bangalore,ads
C00357,18616.5884,8.53E-05,0.999877811,18618.17595,1,high,High Engagement,55,female,Bhubaneswar,organic
C00358,18604.80976,0.015152835,0.99541404,18891.06292,1,high,High Engagement,37,female,Ahmedabad,ads
C00359,18602.81724,3.14E-05,0.999778884,18603.40195,1,medium,High Engagement,30,male,Kolkata,ads
C00360,18602.13599,1.07E-16,0.999999999,18602.13599,1,low,Medium Engagement,32,female,Ahmedabad,ads
C00361,18595.46241,1.31E-11,0.999999899,18595.46241,1,medium,High Engagement,29,female,Mumbai,ads
C00362,18566.62429,3.20E-17,1,18566.62429,1,low,High Engagement,30,female,Chennai,organic
C00363,18538.62671,0.001407876,0.995024071,18564.76359,1,high,High Engagement,18,female,Mumbai,ads
C00364,18537.71891,2.05E-07,0.999970268,18537.72272,1,medium,High Engagement,34,male,Delhi,referral
C00365,18532.97981,2.42E-11,0.999999753,18532.97981,1,medium,High Engagement,33,female,Chennai,referral
C00366,18491.3857,0.000281698,0.999787197,18496.59616,1,medium,High Engagement,39,male,Mumbai,organic
C00367,18478.72162,1.20E-05,0.999700904,18478.94395,1,high,High Engagement,29,other,Pune,ads
C00368,18447.63274,8.67E-08,0.999959906,18447.63434,1,medium,High Engagement,27,female,Bhubaneswar,referral
C00369,18445.28311,4.00E-17,1,18445.28311,1,medium,High Engagement,34,female,Mumbai,ads
C00370,18444.05284,0.02114802,0.993086704,18842.53516,1,low,Medium Engagement,18,other,Pune,ads
C00371,18422.59077,2.74E-06,0.999979119,18422.64124,1,medium,High Engagement,36,male,Kolkata,referral
C00372,18372.7958,1.87E-06,0.999446402,18372.83017,1,high,High Engagement,18,male,Delhi,ads
C00373,18334.62945,4.76E-17,0.999999999,18334.62945,1,medium,High Engagement,46,female,Bangalore,ads
C00374,18320.66886,0.072397044,0.980345748,19750.55032,1,high,High Engagement,41,male,Delhi,organic
C00375,18315.2102,0.000355967,0.99965864,18321.73213,1,low,High Engagement,25,male,Chennai,organic
C00376,18309.7342,0.000433718,0.999002956,18317.6789,1,medium,High Engagement,41,female,Bhubaneswar,organic
C00377,18303.94797,0.013817228,0.989665908,18560.40128,1,high,High Engagement,36,female,Delhi,referral
C00378,18300.00283,1.32E-12,0.999999984,18300.00283,1,low,High Engagement,24,male,Ahmedabad,ads
C00379,18294.31574,1.66E-06,0.99998989,18294.34619,1,medium,High Engagement,18,male,Bangalore,ads
C00380,18293.8879,7.76E-06,0.999694614,18294.02988,1,high,High Engagement,38,male,Chennai,referral
C00381,18293.51021,9.78E-07,0.999975589,18293.5281,1,medium,High Engagement,27,female,Ahmedabad,ads
C00382,18280.62592,1.01E-15,0.999999998,18280.62592,1,medium,High Engagement,45,male,Chennai,ads
C00383,18275.69745,2.17E-06,0.999493578,18275.73713,1,low,High Engagement,35,female,Ahmedabad,organic
C00384,18259.0272,1.01E-06,0.99999207,18259.04559,1,low,High Engagement,28,female,Jaipur,referral
C00385,18253.52056,1.31E-05,0.999747043,18253.76031,1,low,Medium Engagement,52,male,Bhubaneswar,organic
C00386,18242.36465,5.54E-05,0.999883248,18243.37559,1,medium,High Engagement,40,male,Pune,organic
C00387,18229.58086,3.11E-05,0.999694176,18230.14787,1,medium,High Engagement,18,female,Delhi,organic
C00388,18227.26196,9.05E-09,0.999987791,18227.26213,1,low,Medium Engagement,30,male,Kolkata,organic
C00389,18191.25093,1.00E-05,0.99994918,18191.43319,1,high,High Engagement,21,female,Ahmedabad,organic
C00390,18180.61934,1.58E-06,0.99998221,18180.6481,1,medium,High Engagement,27,female,Jaipur,ads
C00391,18145.16801,6.15E-08,0.999988843,18145.16912,1,medium,High Engagement,33,male,Bhubaneswar,organic
C00392,18141.76405,6.59E-17,0.999999999,18141.76405,1,high,High Engagement,38,male,Kolkata,ads
C00393,18110.38116,1.21E-06,0.999990126,18110.40303,1,medium,High Engagement,37,female,Delhi,organic
C00394,18100.11546,1.25E-06,0.999993478,18100.13811,1,low,High Engagement,45,male,Jaipur,organic
C00395,18088.88563,7.84E-06,0.999955862,18089.02739,1,low,Medium Engagement,41,male,Kolkata,ads
C00396,18048.45475,0.000215137,0.99990941,18052.33848,1,high,High Engagement,40,male,Bangalore,referral
C00397,18045.65488,7.66E-13,0.999999212,18045.65488,1,high,High Engagement,37,female,Hyderabad,referral
C00398,18043.62562,0.000234005,0.999032755,18047.84891,1,medium,High Engagement,47,female,Chennai,referral
C00399,18030.99465,4.60E-10,0.999979645,18030.99466,1,low,Medium Engagement,31,male,Chennai,ads
C00400,18020.5015,2.68E-17,1,18020.5015,1,high,High Engagement,32,female,Mumbai,ads
C00401,18006.95298,5.48E-07,0.99998614,18006.96285,1,low,Medium Engagement,18,male,Bangalore,ads
C00402,17984.38769,2.47E-16,0.999999994,17984.38769,1,high,High Engagement,45,female,Hyderabad,ads
C00403,17983.11831,9.08E-06,0.999981884,17983.2816,1,medium,High Engagement,34,male,Mumbai,organic
C00404,17973.43314,0.009928054,0.998062209,18153.6637,1,medium,High Engagement,64,male,Kolkata,ads
C00405,17966.91384,7.25E-06,0.999949848,17967.04405,1,low,High Engagement,30,female,Mumbai,organic
C00406,17962.06696,8.34E-07,0.999949717,17962.08193,1,medium,High Engagement,35,male,Ahmedabad,ads
C00407,17958.36536,1.67E-06,0.999941278,17958.39539,1,medium,High Engagement,40,male,Bangalore,ads
C00408,17935.02035,1.47E-06,0.999984472,17935.04668,1,medium,High Engagement,23,female,Jaipur,organic
C00409,17911.8354,3.07E-05,0.999895244,17912.38479,1,low,Medium Engagement,38,female,Jaipur,organic
C00410,17870.84141,2.37E-12,0.999999962,17870.84141,1,low,High Engagement,35,female,Hyderabad,organic
C00411,17860.76451,0.0062381,0.988562961,17972.88114,1,high,High Engagement,31,female,Delhi,referral
C00412,17823.24482,1.05E-14,0.999999973,17823.24482,1,low,Medium Engagement,46,female,Jaipur,organic
C00413,17803.02016,0.032970285,0.961257478,18410.00321,1,medium,High Engagement,25,male,Bangalore,organic
C00414,17801.67114,6.14E-14,0.999999994,17801.67114,1,high,High Engagement,37,male,Bhubaneswar,referral
C00415,17799.28703,1.13E-09,0.999998161,17799.28705,1,medium,High Engagement,49,male,Chennai,ads
C00416,17793.4169,0.000395297,0.997217491,17800.45337,1,high,High Engagement,27,male,Bhubaneswar,organic
C00417,17780.6004,2.71E-17,0.999999999,17780.6004,1,low,Medium Engagement,32,female,Mumbai,organic
C00418,17757.34508,0.049568179,0.982218349,18683.44967,1,low,Low Engagement,58,male,Pune,organic
C00419,17725.42243,5.86E-07,0.999990493,17725.43282,1,high,High Engagement,39,male,Ahmedabad,organic
C00420,17725.05206,1.12E-05,0.999850131,17725.25074,1,medium,High Engagement,29,male,Pune,organic
C00421,17693.83503,6.21E-05,0.999778082,17694.93421,1,low,Medium Engagement,43,male,Bangalore,ads
C00422,17678.06339,0.096425146,0.982419312,19564.58096,1,low,Medium Engagement,29,female,Pune,referral
C00423,17672.82847,0.00035026,0.999535228,17679.02072,1,medium,High Engagement,19,male,Bhubaneswar,ads
C00424,17657.05627,1.08E-09,0.999969447,17657.05629,1,low,High Engagement,48,male,Delhi,ads
C00425,17644.59325,0.000825587,0.994142703,17659.17243,1,medium,High Engagement,23,other,Bangalore,organic
C00426,17628.33044,3.89E-15,0.999999991,17628.33044,1,medium,High Engagement,59,female,Chennai,organic
C00427,17616.19065,0.048073924,0.985697834,18505.83895,1,low,Medium Engagement,30,female,Hyderabad,referral
C00428,17603.76077,1.26E-11,0.99999932,17603.76077,1,medium,High Engagement,56,female,Bangalore,organic
C00429,17597.03877,3.85E-10,0.999998493,17597.03877,1,medium,High Engagement,21,female,Kolkata,referral
C00430,17570.64593,8.96E-06,0.999905897,17570.80342,1,medium,High Engagement,45,male,Chennai,ads
C00431,17566.44391,1.29E-05,0.99974395,17566.67019,1,low,Low Engagement,39,male,Bangalore,referral
C00433,17556.55988,1.45E-16,1,17556.55988,1,medium,High Engagement,44,male,Chennai,organic
C00434,17555.98006,0.111394454,0.912548072,19756.77526,1,medium,High Engagement,30,male,Mumbai,ads
C00435,17534.174,1.45E-06,0.999965846,17534.19945,1,medium,High Engagement,21,male,Jaipur,ads
C00436,17510.38121,7.51E-12,0.999999857,17510.38121,1,medium,High Engagement,34,male,Ahmedabad,organic
C00437,17510.18702,0.079628634,0.985971693,19025.13232,1,medium,High Engagement,37,female,Jaipur,referral
C00438,17489.99751,1.97E-08,0.999985956,17489.99785,1,low,Medium Engagement,30,male,Bhubaneswar,organic
C00439,17434.12238,1.63E-13,0.999999968,17434.12238,1,medium,High Engagement,37,male,Hyderabad,organic
C00440,17416.13538,1.86E-16,1,17416.13538,1,medium,High Engagement,38,female,Jaipur,ads
C00441,17410.22925,0.000266936,0.998213916,17414.87791,1,high,High Engagement,25,female,Bangalore,ads
C00442,17404.57945,8.55E-11,0.999999261,17404.57945,1,medium,High Engagement,38,female,Mumbai,referral
C00443,17362.13228,9.87E-08,0.99993877,17362.134,1,low,Medium Engagement,32,male,Pune,ads
C00444,17359.53727,3.02E-05,0.999936066,17360.06094,1,medium,High Engagement,28,male,Bhubaneswar,organic
C00445,17356.90625,0.044546719,0.984578077,18166.14857,1,high,High Engagement,42,female,Jaipur,ads
C00446,17343.8824,1.56E-08,0.999981563,17343.88267,1,medium,High Engagement,27,male,Delhi,organic
C00447,17334.80463,1.28E-06,0.999967237,17334.82688,1,medium,High Engagement,30,male,Hyderabad,ads
C00448,17319.34652,1.39E-06,0.999980579,17319.37052,1,high,High Engagement,35,female,Pune,ads
C00449,17303.60133,1.90E-12,0.999999939,17303.60133,1,medium,High Engagement,48,male,Ahmedabad,organic
C00450,17302.49381,0.000105482,0.999913561,17304.31911,1,medium,High Engagement,36,male,Bangalore,ads
C00451,17297.26478,9.37E-05,0.999873612,17298.88598,1,medium,High Engagement,40,male,Mumbai,ads
C00452,17293.88603,9.58E-07,0.999995902,17293.9026,1,medium,High Engagement,32,male,Chennai,ads
C00453,17290.07749,5.37E-16,0.999999996,17290.07749,1,medium,High Engagement,34,male,Jaipur,ads
C00454,17281.19166,2.36E-12,0.999999837,17281.19166,1,low,High Engagement,34,male,Delhi,organic
C00455,17164.71232,0.006299993,0.994929711,17273.53548,1,medium,High Engagement,37,male,Hyderabad,organic
C00456,17161.39194,1.66E-14,0.999999997,17161.39194,1,medium,High Engagement,32,male,Ahmedabad,organic
C00457,17151.04807,8.64E-14,0.999999991,17151.04807,1,medium,High Engagement,48,male,Jaipur,organic
