customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected
C00468,16981.14419,1.27E-17,1,16981.14419,1
C00469,16978.78619,0.000464786,0.991521585,16986.68136,1
C00470,16967.39916,7.35E-06,0.999981029,16967.52381,1
C00471,16954.06879,0.147063592,0.75783483,19877.29522,1
C00472,16949.58414,0.006978576,0.997834316,17068.69936,1
C00473,16946.15891,0.014406749,0.996121335,17193.86664,1
C00474,16926.21628,5.99E-14,0.99999996,16926.21628,1
C00475,16922.78961,0.004267692,0.996028487,16995.32039,1
C00476,16904.64252,0.005737816,0.997467231,17002.19801,1
C00477,16888.73853,9.69E-13,0.999999985,16888.73853,1
C00478,16886.0512,1.71E-08,0.999981204,16886.05149,1
C00479,16864.43958,1.15E-17,1,16864.43958,1
C00480,16841.56902,0.007205388,0.994851987,16963.79978,1
C00481,16834.8329,0.000305511,0.999660864,16839.97769,1
C00482,16827.8876,1.97E-06,0.999984002,16827.92078,1
C00483,16815.86906,1.83E-05,0.999972414,16816.17715,1
C00484,16784.97418,2.71E-06,0.999924864,16785.01972,1
C00485,16729.6713,0.000491087,0.999293291,16737.89105,1
C00486,16717.6238,0.000177272,0.999809658,16720.58788,1
C00487,16713.08811,1.42E-06,0.999993703,16713.11179,1
C00489,16711.82248,1.09E-05,0.999882323,16712.00515,1
C00491,16711.72913,3.85E-06,0.999994794,16711.79344,1
C00492,16684.27447,0.109244462,0.977896266,18730.47514,1
C00493,16679.01813,1.65E-10,0.999999089,16679.01814,1
C00494,16667.33507,7.10E-06,0.999719762,16667.45336,1
C00495,16656.9711,0.005169995,0.997911763,16743.5351,1
C00496,16625.85541,6.15E-09,0.999996984,16625.85551,1
C00497,16623.73823,4.46E-09,0.999997722,16623.7383,1
C00498,16618.80455,7.93E-06,0.999973277,16618.93633,1
C00499,16618.73295,7.76E-06,0.999983638,16618.86199,1
C00500,16617.29553,2.27E-14,0.999999996,16617.29553,1
C00501,16611.16601,0.000964407,0.996177099,16627.2014,1
C00502,16587.82421,2.04E-05,0.999858347,16588.16231,1
C00503,16570.88831,3.93E-05,0.999906133,16571.54005,1
C00504,16535.18734,0.009571864,0.966121265,16694.98951,1
C00505,16483.44744,1.81E-12,0.999999424,16483.44744,1
C00506,16478.56542,3.05E-07,0.999948603,16478.57045,1
C00507,16470.86756,5.94E-05,0.999472809,16471.84619,1
C00508,16453.60835,6.09E-06,0.999950055,16453.70854,1
C00509,16429.70972,4.14E-05,0.999873377,16430.39027,1
C00510,16424.68577,4.21E-06,0.999939058,16424.75498,1
C00511,16418.86824,1.70E-12,0.999999756,16418.86824,1
C00512,16382.21156,1.03E-16,0.999999999,16382.21156,1
C00513,16378.38181,3.05E-13,0.99999994,16378.38181,1
C00514,16366.21124,4.32E-09,0.999981823,16366.21131,1
C00515,16361.823,9.24E-06,0.999990331,16361.97418,1
C00516,16352.89466,2.02E-05,0.999803868,16353.22558,1
C00517,16282.5635,2.45E-05,0.999470095,16282.962,1
C00518,16270.32538,0.000156147,0.999350538,16272.86634,1
C00519,16261.92625,1.56E-15,0.999999999,16261.92625,1
C00520,16206.21336,3.54E-05,0.999910255,16206.78777,1
C00521,16197.7841,1.50E-09,0.999992824,16197.78413,1
C00522,16182.30484,1.13E-16,0.999999993,16182.30484,1
C00523,16173.18534,0.000132556,0.998474298,16175.32947,1
C00524,16163.58458,0.000527336,0.998620574,16172.11271,1
C00525,16145.75648,1.22E-07,0.999911766,16145.75845,1
C00526,16142.84515,0.000337822,0.999248615,16148.3004,1
C00527,16142.7594,4.82E-14,0.999999997,16142.7594,1
C00528,16104.8425,9.96E-07,0.999902416,16104.85854,1
C00529,16102.60994,0.001318518,0.998568479,16123.86955,1
C00530,16102.45289,0.001970196,0.989389247,16134.2405,1
C00531,16080.53784,1.14E-05,0.999919216,16080.7216,1
C00533,16029.66614,0.002995954,0.999208021,16077.83459,1
C00534,16015.90187,0.00714033,0.995916776,16131.08313,1
C00535,16007.14445,0.00076047,0.99930545,16019.32668,1
C00536,15982.82405,1.57E-15,1,15982.82405,1
C00537,15958.62553,1.02E-05,0.999973149,15958.78897,1
C00538,15941.70532,2.89E-05,0.999951975,15942.16577,1
C00539,15930.9211,0.010134749,0.996783843,16094.03006,1
C00540,15925.72552,0.005765572,0.996767454,16018.0789,1
C00541,15920.07851,2.84E-13,0.999999948,15920.07851,1
C00542,15909.15005,2.10E-11,0.999999859,15909.15005,1
C00543,15890.57394,2.67E-06,0.999982374,15890.61634,1
C00544,15869.17141,0.000664011,0.998471385,15879.71571,1
C00545,15849.7476,0.24659642,0.688163835,21037.52627,1
C00546,15835.45506,0.010128908,0.997352995,15997.49218,1
C00547,15829.54589,7.42E-06,0.999293008,15829.66337,1
C00548,15816.63702,1.58E-10,0.999999789,15816.63702,1
C00549,15812.47223,2.12E-07,0.999993378,15812.47558,1
C00550,15806.75277,2.97E-16,1,15806.75277,1
C00551,15800.17724,8.54E-08,0.999955146,15800.17859,1
C00552,15760.8568,1.57E-07,0.999995821,15760.85928,1
C00553,15754.10276,4.81E-17,0.999999999,15754.10276,1
C00554,15731.81956,8.12E-08,0.999980178,15731.82084,1
C00555,15729.78453,0.006767037,0.992732277,15836.95378,1
C00557,15719.28052,1.69E-06,0.999968472,15719.30715,1
C00558,15691.96171,6.70E-17,0.999999997,15691.96171,1
C00559,15686.9774,0.000115016,0.999732929,15688.78186,1
C00560,15682.59087,2.20E-06,0.999983153,15682.62544,1
C00561,15668.04526,1.22E-05,0.999914202,15668.23706,1
C00562,15664.79621,4.27E-06,0.999563658,15664.86303,1
C00563,15664.49997,1.50E-07,0.999959825,15664.50233,1
C00564,15614.61387,4.02E-05,0.999741031,15615.24134,1
C00565,15582.63087,1.44E-13,0.99999998,15582.63087,1
C00566,15581.13099,9.61E-05,0.999927619,15582.6287,1
C00567,15579.41785,1.83E-05,0.999937267,15579.70257,1
C00568,15575.67385,1.53E-06,0.999964629,15575.69776,1
C00569,15504.05214,1.37E-16,0.999999999,15504.05214,1
C00570,15472.27698,1.26E-15,1,15472.27698,1
C00571,15468.3567,1.54E-14,0.999999992,15468.3567,1
C00572,15465.15192,2.31E-07,0.999881881,15465.15549,1
C00573,15464.36887,0.001644623,0.995539874,15489.84383,1
C00574,15434.98552,3.13E-12,0.999999629,15434.98552,1
C00575,15412.78829,3.07E-06,0.999926683,15412.83557,1
C00576,15385.18226,0.00097399,0.998954661,15400.18188,1
C00577,15380.10402,5.12E-16,0.999999998,15380.10402,1
C00579,15335.90936,2.14E-13,0.999999985,15335.90936,1
C00580,15324.78348,8.10E-06,0.999827656,15324.90765,1
C00581,15324.28738,0.047275668,0.99021052,16084.70243,1
C00582,15291.41434,5.60E-14,0.999999996,15291.41434,1
C00583,15290.95569,3.57E-06,0.99999345,15291.01026,1
C00584,15277.80032,0.000568717,0.998204808,15286.49401,1
C00585,15271.38487,4.26E-07,0.99992381,15271.39138,1
C00586,15254.93856,0.02012572,0.880685271,15568.26103,1
C00587,15246.97416,0.028773068,0.994076747,15698.67316,1
C00588,15244.75547,4.87E-11,0.999998013,15244.75547,1
C00589,15230.30959,0.000218136,0.999634632,15233.6326,1
C00590,15214.72231,0.001160495,0.999532007,15232.39943,1
C00591,15189.71026,3.53E-05,0.999888232,15190.24584,1
C00592,15186.07517,0.009635816,0.997487786,15333.82913,1
C00593,15175.97053,1.32E-06,0.999993183,15175.99055,1
C00594,15166.88209,0.000974743,0.999584258,15181.68033,1
C00595,15135.74789,0.00053189,0.999008679,15143.80274,1
C00596,15130.57246,4.25E-05,0.999961177,15131.21489,1
C00597,15129.33882,0.000765474,0.999500343,15140.9288,1
C00598,15127.93914,0.001901686,0.998646548,15156.76254,1
C00599,15121.79481,3.54E-14,0.999999991,15121.79481,1
C00600,15109.84186,0.001043878,0.998336609,15125.63118,1
C00601,15100.15566,2.02E-07,0.999998676,15100.15872,1
C00602,15076.06463,1.99E-18,1,15076.06463,1
C00603,15064.23973,0.001906428,0.998927172,15093.01348,1
C00604,15048.61141,4.66E-06,0.999951344,15048.68155,1
C00605,15031.97095,4.86E-06,0.999962852,15032.04408,1
C00606,15027.61914,6.60E-14,0.999999996,15027.61914,1
C00607,15017.48374,9.45E-05,0.999863543,15018.90279,1
C00608,15015.17385,0.03994061,0.982744583,15639.83854,1
C00609,14984.74519,0.020159583,0.994115119,15293.04663,1
C00610,14954.64784,2.11E-05,0.999975202,14954.9639,1
C00612,14925.6534,2.70E-13,0.999999978,14925.6534,1
C00613,14911.35404,1.28E-06,0.999991004,14911.3731,1
C00614,14911.12334,1.45E-16,0.999999996,14911.12334,1
C00615,14878.7905,1.27E-12,0.999999947,14878.7905,1
C00616,14854.33899,0.001261092,0.998737638,14873.09533,1
C00617,14852.91814,4.15E-06,0.999979518,14852.97985,1
C00618,14835.3228,2.03E-05,0.999870831,14835.62456,1
C00619,14821.78108,9.59E-07,0.999990063,14821.79529,1
C00620,14815.76938,3.82E-05,0.99995329,14816.33554,1
C00621,14804.10292,8.16E-18,1,14804.10292,1
C00622,14779.26375,1.83E-07,0.999997341,14779.26646,1
C00623,14776.22325,0.029114458,0.986665388,15219.32567,1
C00624,14755.33304,3.64E-16,0.999999999,14755.33304,1
C00625,14748.98453,1.67E-08,0.999996949,14748.98477,1
C00626,14725.23881,0.000698729,0.998151623,14735.53496,1
C00627,14714.05738,2.69E-06,0.99997933,14714.097,1
C00628,14713.94495,1.25E-05,0.999908738,14714.1289,1
C00629,14689.09964,2.23E-06,0.999995728,14689.13244,1
C00630,14680.65426,6.38E-09,0.999997768,14680.65435,1
C00631,14652.25234,8.50E-06,0.999978574,14652.37686,1
C00632,14651.02039,8.70E-05,0.99979741,14652.29462,1
C00633,14650.67978,1.21E-06,0.999992075,14650.69757,1
C00634,14648.66741,7.98E-06,0.99983679,14648.78431,1
C00635,14641.09782,1.89E-05,0.997934087,14641.37391,1
C00636,14614.31607,3.61E-13,0.999999978,14614.31607,1
C00637,14548.39532,6.71E-05,0.999605634,14549.37196,1
C00638,14548.28383,8.64E-05,0.999701988,14549.54151,1
C00639,14540.66855,1.04E-05,0.999848881,14540.81986,1
C00640,14500.16403,0.00721123,0.994066771,14605.48756,1
C00641,14498.0436,8.86E-06,0.999933612,14498.17207,1
C00642,14422.21571,4.18E-05,0.999917137,14422.81869,1
C00643,14412.94955,3.06E-05,0.999981622,14413.39074,1
C00644,14412.50565,1.76E-06,0.999944586,14412.53096,1
C00645,14398.44705,0.000244096,0.999603207,14401.96251,1
C00646,14397.44004,0.000648859,0.999173706,14406.78802,1
C00647,14376.43625,0.000465737,0.999757501,14383.13501,1
C00648,14361.92376,0.039218319,0.988359936,14948.16569,1
C00649,14331.25531,0.077018134,0.986804509,15527.12554,1
C00650,14305.79684,0.003083068,0.999408644,14350.03899,1
C00651,14299.45911,0.000216562,0.999183718,14302.5565,1
C00652,14290.80284,4.94E-05,0.99996488,14291.50865,1
C00653,14267.84718,0.138037797,0.981491304,16552.7527,1
C00654,14258.53299,0.000129427,0.99979098,14260.37867,1
C00655,14253.70747,0.003089891,0.996997736,14297.88638,1
C00656,14242.94816,0.000473684,0.99975345,14249.69801,1
C00657,14194.99338,4.73E-05,0.997919132,14195.6643,1
C00658,14184.6844,6.16E-05,0.999781072,14185.55826,1
C00659,14130.1884,0.001333427,0.999506227,14149.05513,1
C00660,14125.45462,1.02E-10,0.999999729,14125.45462,1
C00661,14102.09828,5.97E-05,0.999930207,14102.93985,1
C00662,14083.09114,0.356852535,0.76155852,21897.14164,1
C00663,14047.93001,9.72E-08,0.999993234,14047.93138,1
C00664,14022.61006,7.00E-06,0.999972432,14022.70821,1
C00666,14007.38958,0.010477853,0.994512998,14155.71105,1
C00669,14002.71322,2.68E-06,0.999985337,14002.75068,1
C00670,14002.19412,6.76E-07,0.999987503,14002.20359,1
C00671,13957.14581,1.72E-07,0.999966966,13957.14821,1
C00672,13944.52563,9.20E-05,0.999748435,13945.80846,1
C00673,13941.85639,4.71E-05,0.999902532,13942.51241,1
C00674,13887.18464,1.83E-14,0.999999991,13887.18464,1
C00675,13869.40468,0.221973265,0.853324174,17826.38573,1
C00676,13835.24038,0.002808075,0.992108807,13874.20017,1
C00677,13804.21121,7.88E-07,0.999977922,13804.22208,1
C00678,13782.8143,0.000644099,0.996242952,13791.69752,1
C00679,13757.89583,0.001508546,0.999051922,13778.68161,1
C00680,13751.53364,2.62E-11,0.999999842,13751.53364,1
C00681,13691.54691,3.82E-06,0.999992412,13691.59918,1
C00683,13660.47421,0.002563677,0.999282287,13695.58526,1
C00684,13594.25971,0.000632476,0.999004334,13602.86319,1
C00685,13589.04282,0.000903717,0.999465244,13601.33458,1
C00686,13546.55539,0.154706197,0.839945617,16025.85439,1
C00687,13503.13512,1.54E-05,0.999715837,13503.34355,1
C00688,13456.06052,0.014408007,0.983763678,13652.76972,1
C00689,13445.2535,0.001362114,0.997824335,13463.59244,1
C00690,13426.8675,0.016514523,0.986570006,13652.32921,1
C00691,13414.82366,4.35E-06,0.999987255,13414.88199,1
C00692,13396.36421,0.007923238,0.994190791,13503.3545,1
C00693,13349.06597,3.75E-16,0.999999999,13349.06597,1
C00694,13344.243,2.82E-05,0.999620197,13344.61974,1
C00695,13331.98637,1.12E-07,0.999976622,13331.98786,1
C00696,13304.12063,0.000824016,0.988441175,13315.09248,1
C00697,13285.54839,6.23E-13,0.999999978,13285.54839,1
C00698,13249.46252,2.11E-09,0.999997696,13249.46255,1
C00699,13234.95941,0.001757534,0.99835977,13258.26125,1
C00700,13212.77813,0.070632991,0.970791701,14216.96488,1
C00701,13211.94358,0.000526467,0.998938475,13218.90289,1
C00702,13198.97732,3.32E-05,0.999959875,13199.4156,1
C00703,13185.08593,0.000961183,0.999431848,13197.7714,1
C00704,13159.62823,3.95E-08,0.999989874,13159.62875,1
C00705,13151.14272,8.35E-07,0.999983857,13151.1537,1
C00706,13039.13299,0.000582542,0.999487536,13046.73326,1
C00707,13010.72952,1.80E-07,0.999996965,13010.73187,1
C00708,13005.77062,0.000506468,0.999352512,13012.36096,1
C00709,13000.83851,0.003704779,0.997745292,13049.18284,1
C00710,12975.04266,3.15E-06,0.999978467,12975.0836,1
C00711,12971.32703,0.000191018,0.999862968,12973.80526,1
C00712,12969.29293,0.000309651,0.999660822,12973.31012,1
C00713,12957.81642,1.12E-06,0.999991585,12957.83096,1
C00714,12888.63862,1.06E-09,0.99999801,12888.63863,1
C00715,12865.46367,6.15E-06,0.999972551,12865.54277,1
C00716,12853.5178,0.001453901,0.998441535,12872.23276,1
C00717,12848.6646,0.052918955,0.984785679,13566.59462,1
C00718,12779.07145,0.000358741,0.998905107,12783.65747,1
C00719,12778.55768,1.92E-15,0.999999999,12778.55768,1
C00720,12742.28026,1.30E-15,0.999999996,12742.28026,1
C00721,12732.72056,2.78E-06,0.999888728,12732.75598,1
C00722,12678.98543,1.38E-06,0.999960905,12679.00286,1
C00723,12631.67349,0.013239079,0.991044926,12801.14892,1
C00724,12611.15737,0.089154858,0.984335716,13845.55594,1
C00725,12595.68766,0.048524601,0.993970521,13238.05921,1
C00726,12592.09849,0.001168233,0.998783902,12606.82619,1
C00727,12591.5454,2.90E-08,0.999993103,12591.54577,1
C00728,12586.84335,0.000309947,0.999739974,12590.74582,1
C00729,12574.60845,0.018413904,0.992545488,12810.49975,1
C00730,12558.78576,0.000322055,0.999435712,12562.83168,1
C00731,12546.36096,0.000797457,0.998464229,12556.37413,1
C00732,12536.14599,2.96E-10,0.999999926,12536.146,1
C00733,12512.04434,0.000678027,0.998942113,12520.5336,1
C00734,12490.11079,2.66E-06,0.999981932,12490.14401,1
C00735,12482.48613,0.000954106,0.996468261,12494.40712,1
C00736,12473.68471,3.72E-05,0.999986512,12474.14841,1
C00737,12444.57815,0.000346927,0.996361219,12448.89701,1
C00738,12425.3762,0.002828706,0.997442239,12460.62364,1
C00739,12401.39451,0.000176687,0.998414091,12403.58605,1
C00740,12391.06873,5.71E-06,0.999981426,12391.13949,1
C00741,12365.66721,3.89E-06,0.999991038,12365.71525,1
C00742,12327.08396,0.001201999,0.996110096,12341.91893,1
C00743,12314.55674,0.001486782,0.999650966,12332.89306,1
C00744,12287.00357,0.000189104,0.999870007,12289.32753,1
C00745,12272.42161,8.53E-07,0.999996248,12272.43207,1
C00746,12232.47851,0.000566918,0.999289972,12239.41725,1
C00747,12201.73803,0.00255256,0.995597068,12232.9634,1
C00748,12190.66803,0.000480626,0.998121191,12196.53001,1
C00749,12181.33876,0.156929624,0.951341238,14448.78045,1
C00750,12168.52629,9.73E-05,0.999545989,12169.70991,1
C00752,12132.62575,0.023013186,0.995806712,12418.41299,1
C00753,12106.16584,0.027979365,0.98819595,12454.63871,1
C00754,12105.02523,7.41E-06,0.999565069,12105.11488,1
C00755,12045.27123,0.01565465,0.988627966,12236.83459,1
C00756,12043.85615,2.45E-05,0.999978246,12044.15149,1
C00757,12029.57442,2.11E-06,0.999920758,12029.5998,1
C00758,12018.60569,0.006729369,0.997690004,12100.03127,1
C00759,12009.895,0.000706874,0.999365417,12018.3905,1
C00760,11983.84027,2.22E-05,0.999945214,11984.10688,1
C00761,11979.88514,9.16E-07,0.999980639,11979.89611,1
C00762,11945.49006,7.50E-05,0.9999259,11946.38662,1
C00763,11940.42665,0.001003907,0.999650435,11952.42577,1
C00764,11920.47384,0.001485865,0.994024245,11938.21241,1
C00765,11909.94871,8.79E-06,0.999960888,11910.05335,1
C00766,11894.85862,9.67E-06,0.999955837,11894.97359,1
C00767,11879.54497,0.047957294,0.982185667,12477.95387,1
C00768,11862.16946,1.78E-06,0.999986037,11862.19061,1
C00769,11857.01987,1.58E-07,0.999985725,11857.02174,1
C00770,11831.8262,0.208545239,0.754557663,14949.46619,1
C00771,11809.75901,0.115336712,0.908535366,13349.43947,1
C00772,11789.34762,2.54E-05,0.999974493,11789.6471,1
C00773,11778.2952,1.36E-05,0.999686609,11778.45597,1
C00774,11720.60233,0.04544502,0.921587391,12278.60372,1
C00775,11665.88164,0.142009675,0.956248582,13596.75196,1
C00776,11660.97101,0.013090629,0.996389878,11815.64524,1
C00777,11630.40641,0.001445974,0.998808205,11647.24802,1
C00778,11623.4126,0.258690447,0.609246986,15679.56672,1
C00779,11597.10041,2.91E-06,0.999993921,11597.13412,1
C00780,11574.50897,1.87E-05,0.999280809,11574.72591,1
C00781,11487.13707,0.000155197,0.999873817,11488.92012,1
C00782,11460.63272,0.265432248,0.678918496,15601.87293,1
C00783,11445.64283,0.003505288,0.997988836,11485.90424,1
C00784,11431.62602,1.11E-10,0.999999461,11431.62602,1
C00785,11413.57558,0.001203809,0.999437558,11427.3319,1
C00786,11408.78234,0.003243667,0.999009861,11445.90906,1
C00787,11381.46863,3.46E-06,0.9999889,11381.508,1
C00788,11371.3622,0.006483299,0.994549975,11445.56724,1
C00789,11281.82858,1.15E-05,0.99997843,11281.95818,1
C00790,11275.65212,0.004358386,0.997758149,11325.01089,1
C00791,11238.03881,8.83E-06,0.999994046,11238.13809,1
C00792,11216.25103,3.41E-06,0.999991577,11216.28923,1
C00793,11192.34847,7.59E-05,0.999718119,11193.1976,1
C00794,11187.74073,0.016496606,0.994984461,11375.39616,1
C00795,11146.42569,7.59E-05,0.999766722,11147.27171,1
C00796,11107.55169,0.008718401,0.976290736,11205.24349,1
C00797,11062.31605,3.97E-05,0.99993009,11062.7556,1
C00798,11047.21756,2.78E-05,0.999969204,11047.52477,1
C00799,10939.31542,1.54E-05,0.999937332,10939.4844,1
C00800,10854.31247,2.18E-09,0.99999961,10854.3125,1
C00801,10825.10613,0.227774718,0.794481362,14018.0675,1
C00802,10807.29149,6.39E-06,0.99998977,10807.36055,1
C00803,10781.9547,2.20E-06,0.999997145,10781.97845,1
C00804,10723.59244,0.002215606,0.999007239,10747.40446,1
C00805,10673.87548,0.037913574,0.987582869,11094.50793,1
C00806,10670.88515,2.36E-08,0.999992569,10670.8854,1
C00807,10656.05988,4.33E-05,0.999941899,10656.52134,1
C00808,10652.14522,0.00859227,0.996455157,10744.46456,1
C00809,10628.05706,0.000898076,0.996950904,10637.61044,1
C00810,10594.97479,0.000105132,0.999842148,10596.08878,1
C00811,10496.39834,0.000674783,0.997020617,10503.48592,1
C00812,10461.39763,4.78E-05,0.999938324,10461.89722,1
C00813,10457.28053,0.004331611,0.998083456,10502.77446,1
C00814,10437.11552,0.00055712,0.999228636,10442.93348,1
C00815,10431.79949,0.066910269,0.985117472,11179.846,1
C00816,10421.13345,0.009656896,0.99696714,10522.75055,1
C00817,10392.17844,0.03246918,0.974741528,10740.92755,1
C00818,10290.15566,2.54E-06,0.999988017,10290.18184,1
C00819,10242.09971,0.146283322,0.89017716,11997.07113,1
C00820,10231.24823,0.001752856,0.999627564,10249.21363,1
C00821,10146.66131,0.023573246,0.988695075,10391.62566,1
C00822,10140.40852,0.188713083,0.763838819,12499.16436,1
C00823,9976.644625,0.041524992,0.980765136,10408.873,1
C00824,9886.510187,0.769995213,0.480172009,42983.93225,1
C00825,9881.813378,0.065298226,0.977448289,10572.15644,1
C00826,9788.385228,0.134544869,0.875590018,11310.10133,1
C00827,9710.330786,3.20E-05,0.999959614,9710.641564,1
C00828,9685.811678,0.58650242,0.516142314,23424.10728,1
C00829,9637.791633,0.031109326,0.989370882,9947.243677,1
C00830,9597.603801,0.040089852,0.982467082,9998.439774,1
C00831,9578.420447,0.000582303,0.999763252,9584.001236,1
C00832,9573.056312,0.000710503,0.99964551,9579.862833,1
C00833,9560.030574,0.000745121,0.996347745,9567.159262,1
C00834,9552.164996,0.100842423,0.960180666,10623.46049,1
C00835,9548.668462,2.02E-05,0.999957808,9548.861647,1
C00836,9532.529212,0.001339496,0.999506995,9545.315122,1
C00837,9530.920645,2.65E-05,0.999939349,9531.172963,1
C00838,9522.702033,0.08736213,0.976104224,10434.26133,1
C00839,9419.275515,0.020151739,0.996588351,9612.994067,1
C00840,9409.675181,0.00280515,0.999404665,9436.144983,1
C00841,9408.199333,0.05196177,0.987899033,9923.860704,1
C00842,9376.246139,0.005921312,0.987208486,9432.096527,1
C00843,9328.245181,6.64E-05,0.999746211,9328.864752,1
